rxn_smiles,dE0
[O:1]([C:5]([H:3])([H:8])[H:12])[C:11]([C:4]([C:2]([H:9])=[O:10])([H:7])[H:13])=[O:6]>>[C:1]([O:2][C:3](=[O:4])[C:5]([C:6][O:7][H:13])([H:11])[H:12])([H:8])([H:9])[H:10],80.04819
[O:1]([C:5]([H:3])([H:8])[H:12])[C:11]([C:4]([C:2]([H:9])=[O:10])([H:7])[H:13])=[O:6]>>[C:1]([O:2][C@:3]1([O+:7]=[C-:6][H:13])[O:4][C:5]1([H:11])[H:12])([H:8])([H:9])[H:10],124.0999
[O:1]([C:5]([H:3])([H:8])[H:12])[C:11]([C:4]([C:2]([H:9])=[O:10])([H:7])[H:13])=[O:6]>>[C:1]([O:2]/[C:3]([O:4][H:12])=[C:5](/[C:6](=[O:7])[H:13])[H:11])([H:8])([H:9])[H:10],60.81209000000001
[O:1]([C:5]([H:3])([H:8])[H:12])[C:11]([C:4]([C:2]([H:9])=[O:10])([H:7])[H:13])=[O:6]>>[C:1]([O:2][C:6](=[O:7])[H:13])([H:8])([H:9])[H:10].[C:3](=[O:4])=[C:5]([H:11])[H:12],62.8721
[O:1]([C:5]([H:3])([H:8])[H:12])[C:11]([C:4]([C:2]([H:9])=[O:10])([H:7])[H:13])=[O:6]>>[C:1]([O:2][C:3](=[O:4])/[C:5](=[C:6](/[O:7][H:12])[H:13])[H:11])([H:8])([H:9])[H:10],59.3505
[O:1]([C:5]([H:3])([H:8])[H:12])[C:11]([C:4]([C:2]([H:9])=[O:10])([H:7])[H:13])=[O:6]>>[C:1]([O:2][C:3]([O:4][C:6](=[O:7])[H:13])=[C:5]([H:11])[H:12])([H:8])([H:9])[H:10],53.38365
[C:1]([C@@:4]1([C:7]([H:3])([H:5])[C:12]([H:8])([H:11])[H:13])[O:2][C:6]1([H:9])[H:14])#[N:10]>>[C:1]([C:2]([H:9])([H:11])[H:12])([N:7]=[C:6]=[C:3]1[C:4]([H:13])([H:14])[O:5]1)([H:8])[H:10],107.03787
[C:1]([C@@:4]1([C:7]([H:3])([H:5])[C:12]([H:8])([H:11])[H:13])[O:2][C:6]1([H:9])[H:14])#[N:10]>>[C:1]([C:2]([C:3]([O+:5]=[C:4]([H:13])[H:14])=[C:6]=[N-:7])([H:11])[H:12])([H:8])([H:9])[H:10],50.64363
[C:1]([C@@:4]1([C:7]([H:3])([H:5])[C:12]([H:8])([H:11])[H:13])[O:2][C:6]1([H:9])[H:14])#[N:10]>>[C:1]1([H:9])([H:10])[C:6]([C@:3]2([C:2]([H:8])([H:11])[H:12])[C:4]([H:13])([H:14])[O:5]2)=[N:7]1,104.21602
[C:1]([C@@:4]1([C:7]([H:3])([H:5])[C:12]([H:8])([H:11])[H:13])[O:2][C:6]1([H:9])[H:14])#[N:10]>>[C:1]([C:2]([C:3](=[O:5])[C:6]1=[N:7][C:4]1([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],66.47291
[C:1]([C@@:4]1([C:7]([H:3])([H:5])[C:12]([H:8])([H:11])[H:13])[O:2][C:6]1([H:9])[H:14])#[N:10]>>[C:1](/[C:2](=[C:3](/[C:4]([O:5][H:12])([H:13])[H:14])[C:6]#[N:7])[H:11])([H:8])([H:9])[H:10],59.41378
[C:1]([C@@:4]1([C:7]([H:3])([H:5])[C:12]([H:8])([H:11])[H:13])[O:2][C:6]1([H:9])[H:14])#[N:10]>>[C:1]([C:2]([C@@:3]1([N+:7]#[C-:6])[C:4]([H:13])([H:14])[O:5]1)([H:11])[H:12])([H:8])([H:9])[H:10],55.71426999999999
[C:1]([C@@:4]1([C:7]([H:3])([H:5])[C:12]([H:8])([H:11])[H:13])[O:2][C:6]1([H:9])[H:14])#[N:10]>>[C:1]([C:3](=[C:2]([H:11])[H:12])[C:6]#[N:7])([H:8])([H:9])[H:10].[C:4](=[O:5])([H:13])[H:14],88.10664
[C:1]([C@@:4]1([C:7]([H:3])([H:5])[C:12]([H:8])([H:11])[H:13])[O:2][C:6]1([H:9])[H:14])#[N:10]>>[C:1](=[C:2]([H:11])[H:12])([H:9])[H:10].[C:3]1(=[C:6]=[N:7][H:8])[C:4]([H:13])([H:14])[O:5]1,77.31359
[C:1]([C@@:4]1([C:7]([H:3])([H:5])[C:12]([H:8])([H:11])[H:13])[O:2][C:6]1([H:9])[H:14])#[N:10]>>[C:1]([C:2]([C:3][C:4]([O:5][C:6]#[N:7])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],87.77455
[C:1]([C@@:4]1([C:7]([H:3])([H:5])[C:12]([H:8])([H:11])[H:13])[O:2][C:6]1([H:9])[H:14])#[N:10]>>[C:1]([C:2]([C:3]([C:4]([C:6]#[N:7])([H:13])[H:14])=[O:5])([H:11])[H:12])([H:8])([H:9])[H:10],66.35472
[C:1]([C@@:4]1([C:7]([H:3])([H:5])[C:12]([H:8])([H:11])[H:13])[O:2][C:6]1([H:9])[H:14])#[N:10]>>[C:1]([C:2]([C@@:3]([C:4][H:13])([O:5][H:14])[C:6]#[N:7])([H:11])[H:12])([H:8])([H:9])[H:10],69.26488
[C:1]([C@@:4]1([C:7]([H:3])([H:5])[C:12]([H:8])([H:11])[H:13])[O:2][C:6]1([H:9])[H:14])#[N:10]>>[C:1]([C:2]([C@@:3]([O+:5]=[C-:4][H:14])([C:6]#[N:7])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],80.86927
[C:1]([C@@:4]1([C:7]([H:3])([H:5])[C:12]([H:8])([H:11])[H:13])[O:2][C:6]1([H:9])[H:14])#[N:10]>>[C:1]([C:2]([C@@:3]([C:4](=[O:5])[H:14])([C:6]#[N:7])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],46.54853
[C:1]([C@@:4]1([C:7]([H:3])([H:5])[C:12]([H:8])([H:11])[H:13])[O:2][C:6]1([H:9])[H:14])#[N:10]>>[C:1]([O:5][C:4]([C:3](=[C:2]([H:11])[H:12])[C:6]#[N:7])([H:13])[H:14])([H:8])([H:9])[H:10],93.05243
[C:1]([C@@:4]1([C:7]([H:3])([H:5])[C:12]([H:8])([H:11])[H:13])[O:2][C:6]1([H:9])[H:14])#[N:10]>>[C:1](=[C:2]([H:11])[H:12])([H:9])[H:10].[C@:3]12([C:4]([H:13])([H:14])[O:5]1)[C:6]([H:8])=[N:7]2,95.32642
[C:1]([C@@:4]1([C:7]([H:3])([H:5])[C:12]([H:8])([H:11])[H:13])[O:2][C:6]1([H:9])[H:14])#[N:10]>>[C:1]([C:2]([C:4]([O+:5]=[C:3]=[C:6]=[N-:7])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],99.37392
[c:1]1([C:10]([H:7])([H:14])[H:15])[c:4]([H:9])[n:2][n:5]([C:12]([H:8])([H:11])[H:13])[c:6]1[H:3]>>[C:1]([n:2]1[c+:3]([H:11])[c:4]([C:5]([H:12])([H:13])[H:14])[c-:6][n:7]1[H:15])([H:8])([H:9])[H:10],77.45562
[c:1]1([C:10]([H:7])([H:14])[H:15])[c:4]([H:9])[n:2][n:5]([C:12]([H:8])([H:11])[H:13])[c:6]1[H:3]>>[C:1]([N:2]1[C+:3]([H:11])[C:4](=[C:5]([H:13])[H:14])[C-:6]([H:15])[N:7]1[H:12])([H:8])([H:9])[H:10],105.48631
[c:1]1([C:10]([H:7])([H:14])[H:15])[c:4]([H:9])[n:2][n:5]([C:12]([H:8])([H:11])[H:13])[c:6]1[H:3]>>[C-:1]([N+:2]1=[C:3]([H:11])[C@@:4]([C:5]([H:12])([H:13])[H:14])([H:8])[C:6]([H:15])=[N:7]1)([H:9])[H:10],101.2423
[c:1]1([C:10]([H:7])([H:14])[H:15])[c:4]([H:9])[n:2][n:5]([C:12]([H:8])([H:11])[H:13])[c:6]1[H:3]>>[C:1]([N+:2]1([H:11])[C-:3]=[C:4]([C:5]([H:12])([H:13])[H:14])[C:6]([H:15])=[N:7]1)([H:8])([H:9])[H:10],82.44828000000003
[c:1]1([C:10]([H:7])([H:14])[H:15])[c:4]([H:9])[n:2][n:5]([C:12]([H:8])([H:11])[H:13])[c:6]1[H:3]>>[C:1]([N:2]1[C@@:3]([C:5]([H:12])([H:13])[H:14])([H:11])[C+:4]=[C:6]([H:15])[N-:7]1)([H:8])([H:9])[H:10],90.63807
[c:1]1([C:10]([H:7])([H:14])[H:15])[c:4]([H:9])[n:2][n:5]([C:12]([H:8])([H:11])[H:13])[c:6]1[H:3]>>[C:1](/[N:2]=[C:3](/[C@@:4]([C:5]([H:12])([H:13])[H:14])([C:6]#[N:7])[H:15])[H:11])([H:8])([H:9])[H:10],84.48348
[c:1]1([C:10]([H:7])([H:14])[H:15])[c:4]([H:9])[n:2][n:5]([C:12]([H:8])([H:11])[H:13])[c:6]1[H:3]>>[C:1]([N+:2]([C:3](=[C:4]=[C:6]([C:5]([H:12])([H:13])[H:14])[H:15])[H:11])=[N-:7])([H:8])([H:9])[H:10],96.69694
[c:1]1([C:10]([H:7])([H:14])[H:15])[c:4]([H:9])[n:2][n:5]([C:12]([H:8])([H:11])[H:13])[c:6]1[H:3]>>[C:1]([N:2]1[C:3]([H:11])([H:12])[C:4](=[C:5]([H:13])[H:14])[C:6]([H:15])=[N:7]1)([H:8])([H:9])[H:10],94.77227
[c:1]1([C:10]([H:7])([H:14])[H:15])[c:4]([H:9])[n:2][n:5]([C:12]([H:8])([H:11])[H:13])[c:6]1[H:3]>>[C:1](=[N+:2]1[C:3]([H:11])=[C:4]([C:5]([H:12])([H:13])[H:14])[C:6]([H:8])([H:15])[N-:7]1)([H:9])[H:10],100.59948
[c:1]1([C:10]([H:7])([H:14])[H:15])[c:4]([H:9])[n:2][n:5]([C:12]([H:8])([H:11])[H:13])[c:6]1[H:3]>>[C:1]([N:2]1[C:3]([H:11])=[C+:4][C@:6]([C:5]([H:12])([H:13])[H:14])([H:15])[N-:7]1)([H:8])([H:9])[H:10],96.74293
[c:1]1([C:10]([H:7])([H:14])[H:15])[c:4]([H:9])[n:2][n:5]([C:12]([H:8])([H:11])[H:13])[c:6]1[H:3]>>[C:1]([N-:2][N+:7]#[C:6][H:15])([H:8])([H:9])[H:10].[C:3](#[C:4][C:5]([H:12])([H:13])[H:14])[H:11],109.91971
[c:1]1([C:10]([H:7])([H:14])[H:15])[c:4]([H:9])[n:2][n:5]([C:12]([H:8])([H:11])[H:13])[c:6]1[H:3]>>[C:1](/[N:2]=[C:3](/[C@:4]1([C:5]([H:12])([H:13])[H:14])[C:6]([H:15])=[N:7]1)[H:11])([H:8])([H:9])[H:10],78.56206999999998
[c:1]1([C:10]([H:7])([H:14])[H:15])[c:4]([H:9])[n:2][n:5]([C:12]([H:8])([H:11])[H:13])[c:6]1[H:3]>>[C:1]([N+:2]([C@:3]1([H:11])[C:4]([C:5]([H:12])([H:13])[H:14])=[C:6]1[H:15])=[N-:7])([H:8])([H:9])[H:10],140.6723
[c:1]1([C:10]([H:7])([H:14])[H:15])[c:4]([H:9])[n:2][n:5]([C:12]([H:8])([H:11])[H:13])[c:6]1[H:3]>>[C:1](=[N+:2]1[C:3]([H:8])([H:11])[C:4]([C:5]([H:12])([H:13])[H:14])=[C:6]([H:15])[N-:7]1)([H:9])[H:10],98.03604
[c:1]1([C:10]([H:7])([H:14])[H:15])[c:4]([H:9])[n:2][n:5]([C:12]([H:8])([H:11])[H:13])[c:6]1[H:3]>>[C:1]([N+:2]1([H:12])[C-:3]([H:11])[C:4](=[C:5]([H:13])[H:14])[C:6]([H:15])=[N:7]1)([H:8])([H:9])[H:10],105.48109
[c:1]1([C:10]([H:7])([H:14])[H:15])[c:4]([H:9])[n:2][n:5]([C:12]([H:8])([H:11])[H:13])[c:6]1[H:3]>>[C-:1]([N+:2]1([H:8])[C:3]([H:11])=[C:4]([C:5]([H:12])([H:13])[H:14])[C:6]([H:15])=[N:7]1)([H:9])[H:10],96.95854
[c:1]1([C:10]([H:7])([H:14])[H:15])[c:4]([H:9])[n:2][n:5]([C:12]([H:8])([H:11])[H:13])[c:6]1[H:3]>>[C:1]([N:2]1[C@@:3]2([H:11])[C:4]([C:5]([H:12])([H:13])[H:14])=[C:6]([H:15])[N:7]12)([H:8])([H:9])[H:10],111.70867
[c:1]1([C:10]([H:7])([H:14])[H:15])[c:4]([H:9])[n:2][n:5]([C:12]([H:8])([H:11])[H:13])[c:6]1[H:3]>>[C:1]([N:2]1[C:3]([H:11])=[C:4]=[C:6]([H:15])[N:7]1[C:5]([H:12])([H:13])[H:14])([H:8])([H:9])[H:10],114.91851
[c:1]1([C:10]([H:7])([H:14])[H:15])[c:4]([H:9])[n:2][n:5]([C:12]([H:8])([H:11])[H:13])[c:6]1[H:3]>>[C:1]([C@:3]1([H:11])[N:2]=[N:7][C:6]([H:15])=[C:4]1[C:5]([H:12])([H:13])[H:14])([H:8])([H:9])[H:10],62.68532
[c:1]1([C:10]([H:7])([H:14])[H:15])[c:4]([H:9])[n:2][n:5]([C:12]([H:8])([H:11])[H:13])[c:6]1[H:3]>>[C:1](/[N:2]=[N:7]/[C:6](=[C:4]=[C:3]([C:5]([H:12])([H:13])[H:14])[H:11])[H:15])([H:8])([H:9])[H:10],90.64311
[c:1]1([C:10]([H:7])([H:14])[H:15])[c:4]([H:9])[n:2][n:5]([C:12]([H:8])([H:11])[H:13])[c:6]1[H:3]>>[C:1]([N:2]=[C:3]([C:4]([C:5]([H:12])([H:13])[H:14])=[C:6]=[N:7][H:15])[H:11])([H:8])([H:9])[H:10],84.56102
[C@:1]12([H:12])[C@@:2]3([H:9])[C@:4]([H:14])([N:5]([C:13]([H:8])([H:11])[H:15])[C@@:6]13[H:3])[C:10]2([H:7])[H:16]>>[C:1]([N:2]1[C@@:3]2([H:11])[C@@:4]([C:7][H:16])([H:12])[C:5]([H:13])([H:14])[C@@:6]12[H:15])([H:8])([H:9])[H:10],85.95716
[C@:1]12([H:12])[C@@:2]3([H:9])[C@:4]([H:14])([N:5]([C:13]([H:8])([H:11])[H:15])[C@@:6]13[H:3])[C:10]2([H:7])[H:16]>>[C:1](/[N:2]=[C:6](\[C:5]([C:4]1([H:12])[C:3]([H:11])=[C:7]1[H:16])([H:13])[H:14])[H:15])([H:8])([H:9])[H:10],84.12945
[C@:1]12([H:12])[C@@:2]3([H:9])[C@:4]([H:14])([N:5]([C:13]([H:8])([H:11])[H:15])[C@@:6]13[H:3])[C:10]2([H:7])[H:16]>>[C-:1]([N+:2]1=[C:3]2[C@@:4]3([H:12])[C:5]([H:13])([H:14])[C@:6]1([H:15])[C@@:7]23[H:16])([H:8])[H:10].[H:9][H:11],98.48534
[C@:1]12([H:12])[C@@:2]3([H:9])[C@:4]([H:14])([N:5]([C:13]([H:8])([H:11])[H:15])[C@@:6]13[H:3])[C:10]2([H:7])[H:16]>>[C:1]([N:2]([C@@:3]1([H:11])[C@@:4]2([H:12])[C:5]([H:14])=[C:6]([H:15])[C@@:7]12[H:16])[H:13])([H:8])([H:9])[H:10],69.69838
[C@:1]12([H:12])[C@@:2]3([H:9])[C@:4]([H:14])([N:5]([C:13]([H:8])([H:11])[H:15])[C@@:6]13[H:3])[C:10]2([H:7])[H:16]>>[C:1]([N+:2]12[C@@:3]3([H:11])[C@@:4]([H:12])([C:5]1([H:13])[H:14])[C@@:7]3([H:16])[C-:6]2[H:15])([H:8])([H:9])[H:10],103.24529
[C@:1]12([H:12])[C@@:2]3([H:9])[C@:4]([H:14])([N:5]([C:13]([H:8])([H:11])[H:15])[C@@:6]13[H:3])[C:10]2([H:7])[H:16]>>[C:1](=[N:2][C:3]([C@@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])=[C:7]1[H:16])([H:9])[H:11])([H:8])[H:10],78.28253000000002
[C@:1]12([H:12])[C@@:2]3([H:9])[C@:4]([H:14])([N:5]([C:13]([H:8])([H:11])[H:15])[C@@:6]13[H:3])[C:10]2([H:7])[H:16]>>[C:1]([N:2]1[C:3]([H:11])=[C:7]2[C:4]([H:12])([H:16])[C:5]([H:13])([H:14])[C@@:6]12[H:15])([H:8])([H:9])[H:10],54.11099
[C@:1]12([H:12])[C@@:2]3([H:9])[C@:4]([H:14])([N:5]([C:13]([H:8])([H:11])[H:15])[C@@:6]13[H:3])[C:10]2([H:7])[H:16]>>[C:1]([N:2]1[C@@:3]2([H:11])[C:4][C:5]([H:13])([H:14])[C@:6]1([H:15])[C:7]2([H:12])[H:16])([H:8])([H:9])[H:10],57.68899999999999
[C@:1]12([H:12])[C@@:2]3([H:9])[C@:4]([H:14])([N:5]([C:13]([H:8])([H:11])[H:15])[C@@:6]13[H:3])[C:10]2([H:7])[H:16]>>[C:1]([N:2]1[C@:6]2([H:15])[C:5]([H:13])([H:14])[C:4]([H:12])=[C:3]([H:11])[C@:7]12[H:16])([H:8])([H:9])[H:10],58.05024
[C@:1]12([H:12])[C@@:2]3([H:9])[C@:4]([H:14])([N:5]([C:13]([H:8])([H:11])[H:15])[C@@:6]13[H:3])[C:10]2([H:7])[H:16]>>[C:1]([N:2]1[C:3]([H:11])([H:12])[C@@:7]2([H:16])[C:4][C:5]([H:13])([H:14])[C@@:6]12[H:15])([H:8])([H:9])[H:10],54.97659
[C@:1]12([H:12])[C@@:2]3([H:9])[C@:4]([H:14])([N:5]([C:13]([H:8])([H:11])[H:15])[C@@:6]13[H:3])[C:10]2([H:7])[H:16]>>[C:1]([N:2]1[C:3]([H:11])=[C:4]([H:12])[C@@:7]2([H:16])[C:5]([H:13])([H:14])[C@@:6]12[H:15])([H:8])([H:9])[H:10],77.7661
[C@:1]12([H:12])[C@@:2]3([H:9])[C@:4]([H:14])([N:5]([C:13]([H:8])([H:11])[H:15])[C@@:6]13[H:3])[C:10]2([H:7])[H:16]>>[C:1]([N+:2]1=[C:6]([H:15])[C:7]([C:4](=[C:5]([H:13])[H:14])[H:12])([H:16])[C-:3]1[H:11])([H:8])([H:9])[H:10],39.23786
[C@:1]12([H:12])[C@@:2]3([H:9])[C@:4]([H:14])([N:5]([C:13]([H:8])([H:11])[H:15])[C@@:6]13[H:3])[C:10]2([H:7])[H:16]>>[C:1]([N+:2]1([H:16])[C@@:3]2([H:11])[C@@:4]3([H:12])[C:5]([H:13])([H:14])[C@:6]1([H:15])[C-:7]23)([H:8])([H:9])[H:10],87.78303000000002
[C@:1]12([H:12])[C@@:2]3([H:9])[C@:4]([H:14])([N:5]([C:13]([H:8])([H:11])[H:15])[C@@:6]13[H:3])[C:10]2([H:7])[H:16]>>[C:1]([N:2]1[C@@:3]2([H:11])[C@:4]3([H:12])[C:5]([H:13])([H:14])[C@@:7]2([H:16])[C@:6]13[H:15])([H:8])([H:9])[H:10],82.57234
[C@:1]12([H:12])[C@@:2]3([H:9])[C@:4]([H:14])([N:5]([C:13]([H:8])([H:11])[H:15])[C@@:6]13[H:3])[C:10]2([H:7])[H:16]>>[C-:1]([N+:2]1=[C:3]([H:11])[C@@:7]2([H:16])[C:4]([H:9])([H:12])[C:5]([H:13])([H:14])[C@@:6]12[H:15])([H:8])[H:10],64.62977
[C@:1]12([H:12])[C@@:2]3([H:9])[C@:4]([H:14])([N:5]([C:13]([H:8])([H:11])[H:15])[C@@:6]13[H:3])[C:10]2([H:7])[H:16]>>[C:1](/[N:2]=[C:3](/[C@@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])=[C:7]1[H:16])[H:11])([H:8])([H:9])[H:10],38.07829
[C@:1]12([H:12])[C@@:2]3([H:9])[C@:4]([H:14])([N:5]([C:13]([H:8])([H:11])[H:15])[C@@:6]13[H:3])[C:10]2([H:7])[H:16]>>[C:1]([N:2]([C@@:3]1([H:11])[C@@:4]2([H:12])[C:5]([H:13])([H:14])[C:6][C@@:7]12[H:16])[H:15])([H:8])([H:9])[H:10],64.11269
[c:1]1([H:10])[c:6]([C:2]#[C:5][H:7])[c:4]([H:9])[n:3][o:8]1>>[C:1](#[C:2][C:3]([C:4](=[O:5])[H:9])=[C:7]=[N:6][H:10])[H:8],56.18826
[c:1]1([H:10])[c:6]([C:2]#[C:5][H:7])[c:4]([H:9])[n:3][o:8]1>>[C+:1]#[C:2][C:3]1=[C:7]([H:10])[N-:6][O:5][C:4]1([H:8])[H:9],105.80215
[c:1]1([H:10])[c:6]([C:2]#[C:5][H:7])[c:4]([H:9])[n:3][o:8]1>>[C+:1]#[C:2][C:3]1=[C:4]([H:9])[O:5][N-:6][C:7]1([H:8])[H:10],126.87128
[c:1]1([H:10])[c:6]([C:2]#[C:5][H:7])[c:4]([H:9])[n:3][o:8]1>>[C:1]1([H:8])=[C:4]([H:9])[O:5][N:6]=[C:7]([H:10])[C:3]#[C:2]1,90.15126
[c:1]1([H:10])[c:6]([C:2]#[C:5][H:7])[c:4]([H:9])[n:3][o:8]1>>[C:1]1([H:8])=[C:2]=[C:3]=[C:4]([H:9])[O:5][N:6]=[C:7]1[H:10],106.16225
[c:1]1([H:10])[c:6]([C:2]#[C:5][H:7])[c:4]([H:9])[n:3][o:8]1>>[C:1](#[C:2][C:4](=[C:3]=[C:7]([N:6]=[O:5])[H:10])[H:9])[H:8],86.63344000000002
[c:1]1([H:10])[c:6]([C:2]#[C:5][H:7])[c:4]([H:9])[n:3][o:8]1>>[C+:1]1([H:8])[C:2]2=[C:3]=[C:7]([H:10])[N-:6][O:5][C@:4]12[H:9],90.1309
[c:1]1([H:10])[c:6]([C:2]#[C:5][H:7])[c:4]([H:9])[n:3][o:8]1>>[C:1](#[C:2][C@:3]1([C:4](=[O:5])[H:9])[N:6]=[C:7]1[H:10])[H:8],48.88152
[c:1]1([H:10])[c:6]([C:2]#[C:5][H:7])[c:4]([H:9])[n:3][o:8]1>>[C:1](#[C:2][C:3]#[C:4][H:9])[H:8].[O-:5][N+:6]#[C:7][H:10],88.5179
[C:1]1([H:9])([H:12])[C:7](=[O:10])[C:6]([H:3])([H:4])[C:8]1([C:2]#[N:11])[H:5]>>[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([N+:7]#[C-:6])([H:10])[C:5]1([H:11])[H:12],60.8635
[C:1]1([H:9])([H:12])[C:7](=[O:10])[C:6]([H:3])([H:4])[C:8]1([C:2]#[N:11])[H:5]>>[O:1]=[C:6]=[N:7][C:4]1([H:10])[C:3]([H:8])([H:9])[C:2][C:5]1([H:11])[H:12],136.10961
[C:1]1([H:9])([H:12])[C:7](=[O:10])[C:6]([H:3])([H:4])[C:8]1([C:2]#[N:11])[H:5]>>[O:1]([C:2]1=[C:5]([H:11])[C@@:4]([C:6]#[N:7])([H:10])[C:3]1([H:8])[H:9])[H:12],78.14705
[C:1]1([H:9])([H:12])[C:7](=[O:10])[C:6]([H:3])([H:4])[C:8]1([C:2]#[N:11])[H:5]>>[O:1]1[C@:2](/[C:5](=[C:4](/[C:6]#[N:7])[H:10])[H:12])([H:11])[C:3]1([H:8])[H:9],106.69704
[C:1]1([H:9])([H:12])[C:7](=[O:10])[C:6]([H:3])([H:4])[C:8]1([C:2]#[N:11])[H:5]>>[O:1]=[C:2]([C:3]([C:4](=[C:5]([H:11])[H:12])[H:10])([H:8])[H:9])[N+:7]#[C-:6],91.98368
[C:1]1([H:9])([H:12])[C:7](=[O:10])[C:6]([H:3])([H:4])[C:8]1([C:2]#[N:11])[H:5]>>[O-:1][N+:7]#[C:6][C:4]1([H:10])[C:3]([H:8])([H:9])[C:2][C:5]1([H:11])[H:12],165.72675
[C:1]([C:6]([C:2]([C:3]#[N:4])=[O:5])([H:7])[H:10])#[C:8][H:9]>>[O:1]=[C:2]=[C:6]=[N:7][C:4]1=[C:5]([H:10])[C:3]1([H:8])[H:9],79.88175
[C:1]([C:6]([C:2]([C:3]#[N:4])=[O:5])([H:7])[H:10])#[C:8][H:9]>>[O:1]=[C:2]([C:3]([C:5](=[C:4])[H:10])([H:8])[H:9])[C:6]#[N:7],64.19981999999999
[C:1]([C:6]([C:2]([C:3]#[N:4])=[O:5])([H:7])[H:10])#[C:8][H:9]>>[O+:1](=[C-:2][C:3]([C:4]#[C:5][H:10])([H:8])[H:9])[C:6]#[N:7],101.57662
[C:1]([C:6]([C:2]([C:3]#[N:4])=[O:5])([H:7])[H:10])#[C:8][H:9]>>[O:1](/[C:2](=[C:3](/[C:4]#[C:5][H:10])[H:9])[C:6]#[N:7])[H:8],62.6407
[C:1]([C:6]([C:2]([C:3]#[N:4])=[O:5])([H:7])[H:10])#[C:8][H:9]>>[O:1]=[C:2]([C:3]([C:4]#[C:5][H:10])([H:8])[H:9])[N+:7]#[C-:6],41.07605
[C:1]([C:6]([C:2]([C:3]#[N:4])=[O:5])([H:7])[H:10])#[C:8][H:9]>>[C:3](=[C:4]=[C:5]([N+:7]#[C-:6])[H:10])([H:8])[H:9].[O+:1]#[C-:2],45.57757
[C:1]([C:6]([C:2]([C:3]#[N:4])=[O:5])([H:7])[H:10])#[C:8][H:9]>>[o:1]1[c:2]([C:6]#[N:7])[c:3]([H:8])[c:4]([H:9])[c:5]1[H:10],55.63403
[C:1]([C:6]([C:2]([C:3]#[N:4])=[O:5])([H:7])[H:10])#[C:8][H:9]>>[O:1]1[C@:2]([C:4]#[C:5][H:10])([C:6]#[N:7])[C:3]1([H:8])[H:9],93.26819
[C:1]([C:6]([C:2]([C:3]#[N:4])=[O:5])([H:7])[H:10])#[C:8][H:9]>>[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4](=[C:5])/[C:6]1=[N:7]\[H:10],84.53605
[O:1]=[C:6]([H:3])[N:5]([C:10]([C:2]([H:7])([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13]>>[C:1](/[N:2]=[C:3](/[O:4][C:5](=[O:6])[C:7]([H:12])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10],39.64229
[O:1]=[C:6]([H:3])[N:5]([C:10]([C:2]([H:7])([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13]>>[C:1]([O:4]/[C:3](=[N:2]/[C:5](=[O:6])[C:7]([H:12])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10],72.20488
[O:1]=[C:6]([H:3])[N:5]([C:10]([C:2]([H:7])([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13]>>[C:1]([N:2]([C:3](=[O:4])[H:11])[H:13])([H:8])([H:9])[H:10].[C:5](=[O:6])=[C:7]([H:12])[H:14],75.75474
[O:1]=[C:6]([H:3])[N:5]([C:10]([C:2]([H:7])([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13]>>[C:1](/[N:2]=[C:5](/[O:6][C:3](=[O:4])[H:11])[C:7]([H:12])([H:13])[H:14])([H:8])([H:9])[H:10],39.19685
[O:1]=[C:6]([H:3])[N:5]([C:10]([C:2]([H:7])([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13]>>[C-:5]#[O+:6].[C:1](/[N:2]=[C:3](/[O:4][C:7]([H:12])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10],108.62068
[O:1]=[C:6]([H:3])[N:5]([C:10]([C:2]([H:7])([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13]>>[C:1]([O:6]/[C:5](=[N:2]/[C:3](=[O:4])[H:11])[C:7]([H:12])([H:13])[H:14])([H:8])([H:9])[H:10],71.59474
[O:1]=[C:6]([H:3])[N:5]([C:10]([C:2]([H:7])([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13]>>[C:1](=[O:4])([H:9])[H:10].[N:2](=[C:3]([H:8])[H:11])[C:5](=[O:6])[C:7]([H:12])([H:13])[H:14],117.46987
