rxn_smiles,dE0
[N:1]#[C:2][C@@:3]1([H:8])[C:4]([H:9])([H:10])[C@@:5]2([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2][C@@:3]1([H:8])[C:4]([H:9])([H:10])[C@@:5]2([H:11])[C-:6]([H:12])[N+:7]12[H:13],63.69696999999999
[N:1]#[C:2][C@@:3]1([H:8])[C:4]([H:9])([H:10])[C@@:5]2([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2][C@@:3]1([H:8])[C:4]([H:9])([H:10])[C:5][C:6]([H:12])([H:13])[N:7]1[H:11],57.389480000000006
[N:1]#[C:2][C@@:3]1([H:8])[C:4]([H:9])([H:10])[C@@:5]2([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1](=[C:2]=[C:3]([C:4]([C@@:5]1([H:11])[C:6]([H:13])=[N:7]1)([H:9])[H:10])[H:8])[H:12],62.97039
[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[O:6][C:7]2([H:16])[H:17])([H:8])([H:9])[H:10]>>[C:1]([C:5]([C@:4]1([H:13])[C:3]([H:11])([H:12])[C:2][C:7]([H:16])([H:17])[O:6]1)([H:14])[H:15])([H:8])([H:9])[H:10],113.98417
[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[O:6][C:7]2([H:16])[H:17])([H:8])([H:9])[H:10]>>[C:1]([C:2]1([C:5]([H:12])([H:14])[H:15])[C:3]([H:11])=[C:4]([H:13])[O:6][C:7]1([H:16])[H:17])([H:8])([H:9])[H:10],108.12905
[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[O:6][C:7]2([H:16])[H:17])([H:8])([H:9])[H:10]>>[C:1]([C:2]1([C:7]([O:6][H:13])([H:16])[H:17])[C:3]([H:11])([H:12])[C:4][C:5]1([H:14])[H:15])([H:8])([H:9])[H:10],72.26181
[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[O:6][C:7]2([H:16])[H:17])([H:8])([H:9])[H:10]>>[C:1]([C@:2]1([H:15])[C:3]([H:11])([H:12])[C@:4]([C:5][H:14])([H:13])[O:6][C:7]1([H:16])[H:17])([H:8])([H:9])[H:10],78.1059
[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[O:6][C:7]2([H:16])[H:17])([H:8])([H:9])[H:10]>>[C:1]([C:2][C:7]([O:6][C:4]1([H:13])[C:3]([H:11])([H:12])[C:5]1([H:14])[H:15])([H:16])[H:17])([H:8])([H:9])[H:10],126.68042
[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[O:6][C:7]2([H:16])[H:17])([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:3]([H:11])[C:4]([H:12])([H:13])[C:5]1([H:14])[H:15])([H:8])([H:9])[H:10].[O:6]=[C:7]([H:16])[H:17],85.03641999999998
[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[O:6][C:7]2([H:16])[H:17])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:3]([H:11])[H:12])[C:7]([O:6][C:4](=[C:5]([H:14])[H:15])[H:13])([H:16])[H:17])([H:8])([H:9])[H:10],59.01966
[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[O:6][C:7]2([H:16])[H:17])([H:8])([H:9])[H:10]>>[C:1]([C:2]1([C:5]([H:13])([H:14])[H:15])[C:3]([H:11])([H:12])[C-:4]=[O+:6][C:7]1([H:16])[H:17])([H:8])([H:9])[H:10],64.54254
[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[O:6][C:7]2([H:16])[H:17])([H:8])([H:9])[H:10]>>[C:1]([C:2][C:3]([C@@:4]1([H:13])[C:5]([H:14])([H:15])[C:7]([H:16])([H:17])[O:6]1)([H:11])[H:12])([H:8])([H:9])[H:10],126.64497
[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[O:6][C:7]2([H:16])[H:17])([H:8])([H:9])[H:10]>>[C:1]([C:2]1([C:3]([C:4][H:13])([H:11])[H:12])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:8])([H:9])[H:10],109.56962
[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[O:6][C:7]2([H:16])[H:17])([H:8])([H:9])[H:10]>>[C:1](=[C:2]1[C@:5]2([H:14])[C:3]([H:11])([H:12])[C@:4]2([H:13])[O:6][C:7]1([H:16])[H:17])([H:8])[H:10].[H:9][H:15],108.95972
[C:1]([C:2]1([H:11])[C:3]([H:12])([H:13])[C:4]2([C:5]([H:14])([H:15])[C:6]2([H:16])[H:17])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C:4]([H:18])=[C:7]1[H:19])([H:8])([H:9])[H:10].[C:5](=[C:6]([H:16])[H:17])([H:14])[H:15],91.36489
[C:1]([C:2]1([H:11])[C:3]([H:12])([H:13])[C:4]2([C:5]([H:14])([H:15])[C:6]2([H:16])[H:17])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10]>>[C:1]([C:2]1([H:11])[C:3]([H:12])([H:13])[C:4](=[C:5]([H:14])[H:15])[C:7]1([H:18])[H:19])([C:6]([H:9])([H:16])[H:17])([H:8])[H:10],97.25313
[C:1]([C:2]1([H:11])[C:3]([H:12])([H:13])[C:4]2([C:5]([H:14])([H:15])[C:6]2([H:16])[H:17])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:3]([H:12])[H:13])[H:11])([H:8])([H:9])[H:10].[C:4]1([C:7]([H:17])([H:18])[H:19])=[C:6]([H:16])[C:5]1([H:14])[H:15],104.82348
[C:1]([C:2]1([H:11])[C:3]([H:12])([H:13])[C:4]2([C:5]([H:14])([H:15])[C:6]2([H:16])[H:17])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C:4]1([C:7][H:19])[C:5]([H:14])([H:15])[C:6]1([H:16])[H:17])([H:12])[H:13])([H:11])[H:18])([H:8])([H:9])[H:10],79.42527
[C:1]([C:2]1([H:11])[C:3]([H:12])([H:13])[C:4]2([C:5]([H:14])([H:15])[C:6]2([H:16])[H:17])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:7]([H:18])[C:4]2([C:3]1([H:12])[H:13])[C:5]([H:14])([H:15])[C:6]2([H:16])[H:17])([H:8])([H:9])[H:10].[H:11][H:19],110.09184
[C:1]([C:2]1([H:11])[C:3]([H:12])([H:13])[C:4]2([C:5]([H:14])([H:15])[C:6]2([H:16])[H:17])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10]>>[C:1]([C:2][H:11])([H:8])([H:9])[H:10].[C:3]1([H:12])([H:13])[C:4]2([C:5]([H:14])([H:15])[C:6]2([H:16])[H:17])[C:7]1([H:18])[H:19],116.60252
[C:1]([C:2]1([H:11])[C:3]([H:12])([H:13])[C:4]2([C:5]([H:14])([H:15])[C:6]2([H:16])[H:17])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10]>>[C:1]([C+:2]([C:7]([C:4](=[C:3]([H:12])[H:13])[C:6]([C-:5]([H:14])[H:15])([H:16])[H:17])([H:18])[H:19])[H:11])([H:8])([H:9])[H:10],57.88576
[C:1]([C:2]1([H:11])[C:3]([H:12])([H:13])[C:4]2([C:5]([H:14])([H:15])[C:6]2([H:16])[H:17])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C:4]1=[C:5]([H:14])[C:6]1([H:16])[H:17])([H:12])[H:13])=[C:7]([H:18])[H:19])([H:8])([H:9])[H:10].[H:11][H:15],119.16333
[C:1]([C:2]1([H:11])[C:3]([H:12])([H:13])[C:4]2([C:5]([H:14])([H:15])[C:6]2([H:16])[H:17])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10]>>[C:1]([C:2][C:3]([C:4]1([C:7]([H:11])([H:18])[H:19])[C:5]([H:14])([H:15])[C:6]1([H:16])[H:17])([H:12])[H:13])([H:8])([H:9])[H:10],76.34656
[C:1]([C:2]1([H:11])[C:3]([H:12])([H:13])[C:4]2([C:5]([H:14])([H:15])[C:6]2([H:16])[H:17])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:3]([H:12])[H:13])[H:11])([H:8])([H:9])[H:10].[C:4]1(=[C:7]([H:18])[H:19])[C:5]([H:14])([H:15])[C:6]1([H:16])[H:17],66.28605999999999
[C:1]([C:2]1([H:11])[C:3]([H:12])([H:13])[C:4]2([C:5]([H:14])([H:15])[C:6]2([H:16])[H:17])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10]>>[C:1]([H:8])([H:9])([H:10])[H:11].[C:2]1[C:3]([H:12])([H:13])[C:4]2([C:5]([H:14])([H:15])[C:6]2([H:16])[H:17])[C:7]1([H:18])[H:19],93.61505
[C:1]([C:2]1([H:11])[C:3]([H:12])([H:13])[C:4]2([C:5]([H:14])([H:15])[C:6]2([H:16])[H:17])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10]>>[C:1]([C:2]1([C:5]([H:11])([H:14])[H:15])[C:3]([H:12])([H:13])[C:4](=[C:6]([H:16])[H:17])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10],96.50736
[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1](=[C:2]1[C:3]([H:11])=[N:4][C:5]([O:6][H:13])=[N:7]1)([H:8])[H:9].[H:10][H:12],107.10784
[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[N:7][C:5](=[O:6])[N:4]([H:12])[C:3]1([H:11])[H:13])([H:8])([H:9])[H:10],97.01689
[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1](=[C:2]1[C-:3]([H:11])[N:4]([H:12])[C+:5]([O:6][H:13])[N:7]1[H:10])([H:8])[H:9],83.51115
[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[N:7][C@:5]([O:6][H:13])([H:12])[N:4]=[C:3]1[H:11])([H:8])([H:9])[H:10],52.43428
[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([N+:7]#[C:2][C-:3]([N+:4](=[C-:5][O:6][H:13])[H:12])[H:11])([H:8])([H:9])[H:10],136.57782
[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1](=[C:2]1[C:3]([H:10])([H:11])[N:4]([H:12])[C:5]([O:6][H:13])=[N:7]1)([H:8])[H:9],89.13324
[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]1([H:8])([H:9])[C:2](=[N:7]/[C:5](=[N:4]/[H:12])[O:6][H:13])[C:3]1([H:10])[H:11],99.25086
[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([C:3](=[C:2]=[N:7][C:5](=[N:4][H:12])[O:6][H:13])[H:11])([H:8])([H:9])[H:10],95.62211
[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([n+:7]1[c-:2][c:3]([H:11])[n:4]([H:12])[c:5]1[O:6][H:13])([H:8])([H:9])[H:10],115.41275
[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C-:3][N+:4]([H:11])([H:12])[C:5]([O:6][H:13])=[N:7]1)([H:8])([H:9])[H:10],89.11726999999998
[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([C:2](/[C:3](=[N:4]\[H:12])[H:11])=[N+:7]=[C-:5][O:6][H:13])([H:8])([H:9])[H:10],74.69173
[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[C-:3]=[N+:4]([H:12])[C:5]([O:6][H:13])=[N:7]1)([H:8])([H:9])[H:10],57.24439
[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1](=[C:2](/[C:3](=[N:4]/[H:12])[H:11])/[N:7]=[C:5](/[O:6][H:13])[H:10])([H:8])[H:9],114.68984
[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5](=[O:6])[n:7]1[H:13])([H:8])([H:9])[H:10],41.1155
[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[N:7][C:5]([O:6][H:13])=[N:4][C:3]1([H:11])[H:12])([H:8])([H:9])[H:10],46.75805
[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8]>>[C:3](=[C:4](/[O:5][H:8])[H:12])(\[C:6]#[C:7][H:13])[H:11].[O:1]=[C:2]([H:9])[H:10],33.84612
[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8]>>[C:2](=[C:3]([C:6]#[C:7][H:13])[H:11])([H:9])[H:10].[O:1]([C:4](=[O:5])[H:12])[H:8],61.41622
[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8]>>[C:3]([C:4](=[O:5])[H:12])(=[C:6]=[C:7]([H:8])[H:13])[H:11].[O:1]=[C:2]([H:9])[H:10],39.43651
[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8]>>[O:1]([C:2]([C:3]([C:4](=[O:5])[H:12])=[C:6]=[C:7]([H:11])[H:13])([H:9])[H:10])[H:8],65.75669
[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8]>>[C-:4]#[O+:5].[O:1]([C:2]([C:3](=[C:6]=[C:7]([H:12])[H:13])[H:11])([H:9])[H:10])[H:8],42.48816
[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8]>>[O:1]1[C:2]([H:9])([H:10])[C@@:3]([C:6]#[C:7][H:13])([H:11])[C@@:4]1([O:5][H:8])[H:12],52.30575
[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8]>>[O:1]1[C:2]([H:9])([H:10])[C@@:3]1([C@@:4]([O:5][H:8])([C:6]#[C:7][H:13])[H:12])[H:11],77.97336
[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8]>>[O:1]1[C:2]([H:9])([H:10])[C@:3]([C:4](=[O:5])[H:12])([H:11])[C:6]1=[C:7]([H:8])[H:13],77.71016
[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8]>>[O:1]([C:2](/[C:3](=[C:4](\[O:5][C:6]#[C:7][H:13])[H:12])[H:11])([H:9])[H:10])[H:8],90.92332
[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8]>>[O:1]([C@@:2]1([H:10])[C@:3]([C:4](=[O:5])[H:12])([H:11])[C:6]1=[C:7]([H:9])[H:13])[H:8],70.8144
[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8]>>[C:4](=[O:5])([H:8])[H:12].[O:1]=[C:2]([C:3]([C:6]#[C:7][H:13])([H:10])[H:11])[H:9],90.80395
[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8]>>[C+:3](=[C:6]=[C-:7][H:13])[H:11].[O:1]([C:2]([C:4](=[O:5])[H:12])([H:9])[H:10])[H:8],94.00579
[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8]>>[O:1]([C:2](/[C:3](=[C:4](\[O:5][H:11])[H:12])[C:6]#[C:7][H:13])([H:9])[H:10])[H:8],67.3989
[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8]>>[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])=[C:7]([H:13])[C:6]1=[O:5])([H:9])[H:10])[H:8],111.82446000000002
[N:1]([C:2](=[O:3])[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9]>>[N:1](/[C:2]([O:3][H:10])=[C:4](\[N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:11])([H:8])[H:9],63.71093000000001
[N:1]([C:2](=[O:3])[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9]>>[C:2]1(=[O:3])[C:4]([H:10])([H:11])[N:5]2[C:6]([H:12])([H:13])[C@:7]12[H:15].[N:1]([H:8])([H:9])[H:14],86.47691999999998
[N:1]([C:2](=[O:3])[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9]>>[N:1]([C-:2]=[O+:3][C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9],100.76016
[N:1]([C:2](=[O:3])[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9]>>[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:8])([H:10])[H:11].[N:1](=[C:2]=[O:3])[H:9],84.65375999999998
[N:1]([C:2](=[O:3])[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([N+:5]1([H:13])[C-:6]([H:12])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9],64.99513
[N:1]([C:2](=[O:3])[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9]>>[N:1]([C:2]([O:3][H:12])=[C:4]([H:10])[H:11])([H:8])[H:9].[N:5]1=[C:6]([H:13])[C:7]1([H:14])[H:15],72.28772
[N:1]([C:2](=[O:3])[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9]>>[C:4](=[N:5][C:6]([C:7]([H:8])([H:14])[H:15])([H:12])[H:13])([H:10])[H:11].[N:1](=[C:2]=[O:3])[H:9],78.16445
[N:1]([C:2](=[O:3])[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([N+:5]([C-:6]([H:12])[H:13])=[C:7]([H:14])[H:15])([H:10])[H:11])([H:8])[H:9],46.08166
[N:1]([C:2](=[O:3])[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9]>>[N:1](=[C:2](/[O:3][H:9])[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])\[H:8],43.94654
[N:1]([C:2](=[O:3])[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9]>>[H:10][H:14].[N:1]([C:2]([O-:3])=[C:4]([N+:5]1=[C:7]([H:15])[C:6]1([H:12])[H:13])[H:11])([H:8])[H:9],81.27379
[N:1]([C:2](=[O:3])[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9]>>[H:9][H:10].[N:1](=[C:2]1\[O:3][C@:4]1([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:11])\[H:8],87.16143000000002
[N:1]([C:2](=[O:3])[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9]>>[C-:4]([N+:5]1=[C:7]([H:15])[C:6]1([H:12])[H:13])([H:10])[H:11].[N:1]([C:2](=[O:3])[H:14])([H:8])[H:9],85.27305
[N:1]([C:2](=[O:3])[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9]>>[H:13][H:15].[N:1]([C:2](=[O:3])[C:4]([N:5]1[C:6]([H:12])=[C:7]1[H:14])([H:10])[H:11])([H:8])[H:9],118.61759
[N:1]([C:2](=[O:3])[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9]>>[H:9][H:14].[N:1]1([H:8])[C:2](=[O:3])[C:4]([H:10])([H:11])[N:5]2[C:6]([H:12])([H:13])[C@:7]12[H:15],94.50172
[N:1]([C:2](=[O:3])[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9]>>[N:1]([C@@:2]1([O:3][H:12])[C:4]([H:10])([H:11])[N:5]2[C@@:6]1([H:13])[C:7]2([H:14])[H:15])([H:8])[H:9],82.48362
[O:1]([C:2]([C:3]1([C:4]([O:5][H:13])([H:11])[H:12])[C:6]([H:14])([H:15])[O:7]1)([H:9])[H:10])[H:8]>>[O:1]([C:2]([C:3][C:6]([O:7][C:4]([O:5][H:13])([H:11])[H:12])([H:14])[H:15])([H:9])[H:10])[H:8],100.36386
[O:1]([C:2]([C:3]1([C:4]([O:5][H:13])([H:11])[H:12])[C:6]([H:14])([H:15])[O:7]1)([H:9])[H:10])[H:8]>>[C@:3]1([C:4]([O:5][H:13])([H:11])[H:12])([H:8])[C:6]([H:14])([H:15])[O:7]1.[O:1]=[C:2]([H:9])[H:10],95.91762
[O:1]([C:2]([C:3]1([C:4]([O:5][H:13])([H:11])[H:12])[C:6]([H:14])([H:15])[O:7]1)([H:9])[H:10])[H:8]>>[C:2]([C@:3]1([C:4]([O:5][H:13])([H:11])[H:12])[C:6]([H:14])([H:15])[O:7]1)[H:9].[O:1]([H:8])[H:10],81.09213000000003
[O:1]([C:2]([C:3]1([C:4]([O:5][H:13])([H:11])[H:12])[C:6]([H:14])([H:15])[O:7]1)([H:9])[H:10])[H:8]>>[O:1]([C:2]([C:3]([C:4]([O:5][H:13])([H:11])[H:12])([O+:7]=[C-:6][H:15])[H:14])([H:9])[H:10])[H:8],78.0242
[O:1]([C:2]([C:3]1([C:4]([O:5][H:13])([H:11])[H:12])[C:6]([H:14])([H:15])[O:7]1)([H:9])[H:10])[H:8]>>[O:1]([C:2]([C:3]([C:4]([O:5][H:13])([H:11])[H:12])([C:6][H:15])[O:7][H:14])([H:9])[H:10])[H:8],72.28130999999998
[O:1]([C:2]([C:3]1([C:4]([O:5][H:13])([H:11])[H:12])[C:6]([H:14])([H:15])[O:7]1)([H:9])[H:10])[H:8]>>[O:1]1[C:2]([H:9])([H:10])[C:3]([C:4]([O:5][H:13])([H:11])[H:12])([O:7][H:8])[C:6]1([H:14])[H:15],70.59628000000002
[O:1]([C:2]([C:3]1([C:4]([O:5][H:13])([H:11])[H:12])[C:6]([H:14])([H:15])[O:7]1)([H:9])[H:10])[H:8]>>[H:12][H:13].[O:1]([C:2]([C@:3]1([C:4](=[O:5])[H:11])[C:6]([H:14])([H:15])[O:7]1)([H:9])[H:10])[H:8],89.76274000000002
[O:1]([C:2]([C:3]1([C:4]([O:5][H:13])([H:11])[H:12])[C:6]([H:14])([H:15])[O:7]1)([H:9])[H:10])[H:8]>>[C:3]1(=[C:4](/[O:5][H:13])[H:11])\[C:6]([H:14])([H:15])[O:7]1.[H:8][H:12].[O:1]=[C:2]([H:9])[H:10],93.69569
[O:1]([C:2]([C:3]1([C:4]([O:5][H:13])([H:11])[H:12])[C:6]([H:14])([H:15])[O:7]1)([H:9])[H:10])[H:8]>>[O:1]([C:2]([C-:3]=[O+:7][C:6]([C:4]([O:5][H:13])([H:11])[H:12])([H:14])[H:15])([H:9])[H:10])[H:8],96.76748
[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([O:5][H:16])[C:6]#[C:7][H:17])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2](/[C:3]([O:5][H:16])=[C:6](\[C:4]([H:13])([H:14])[H:15])[C:7][H:17])([H:11])[H:12])([H:8])([H:9])[H:10],78.25529
[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([O:5][H:16])[C:6]#[C:7][H:17])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C:4]([H:13])([H:14])[H:15])=[C:6]=[C:7]([O:5][H:16])[H:17])([H:11])[H:12])([H:8])([H:9])[H:10],64.70446
[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([O:5][H:16])[C:6]#[C:7][H:17])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([H:11])[H:12])([H:8])[H:10].[C:3]([C:4]([H:13])([H:14])[H:15])([O:5][H:16])=[C:6]=[C:7]([H:9])[H:17],54.440430000000006
[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([O:5][H:16])[C:6]#[C:7][H:17])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([O:5][H:16])=[C:6]=[C:7]([C:4]([H:13])([H:14])[H:15])[H:17])([H:11])[H:12])([H:8])([H:9])[H:10],80.97419000000002
[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([O:5][H:16])[C:6]#[C:7][H:17])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C:4]([C:6]#[C:7][H:17])([H:13])[H:14])=[O:5])([H:11])[H:12])([H:8])([H:9])[H:10].[H:15][H:16],105.12514
