,Unnamed: 0,rxn_id,rxn_smiles,solvent,temp,G_act,G_r,rxn_smiles_random,rxn_smiles_rxnmapper,rxn_smiles_nomapping
690,690,750,[CH3:11][C:12]#[N+:13][C-:14]([C:15](=[O:16])[NH:17][CH3:18])[C:19](=[O:20])[O:21][CH3:22].[CH3:1][O:2][C:3]1=[C:4]([F:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2>>[CH3:1][O:2][C:3]12[C:4]([F:5])([CH:6]3[CH2:7][CH2:8][CH:9]1[CH2:10]3)[C:14]([C:15](=[O:16])[NH:17][CH3:18])([C:19](=[O:20])[O:21][CH3:22])[N:13]=[C:12]2[CH3:11],water,298.15,22.1477476751072,-37.0057374528484,[CH3:11][C:12]#[N+:13][C-:14]([C:15](=[O:16])[NH:17][CH3:18])[C:19](=[O:20])[O:21][CH3:22].[CH3:1][O:2][C:3]1=[C:4]([F:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2>>[CH2:1]1[CH:9]2[C:6]3([O:20][CH3:12])[C:11]([CH3:3])=[N:17][C:15]([C:7](=[O:2])[NH:13][CH3:8])([C:19](=[O:16])[O:21][CH3:18])[C:14]3([F:5])[CH:22]1[CH2:4][CH2:10]2,[CH3:1][NH:2][C:3](=[O:4])[C-:5]([C:6](=[O:7])[O:8][CH3:9])[N+:10]#[C:11][CH3:12].[C:13]1([O:14][CH3:15])=[C:21]([F:22])[CH:19]2[CH2:18][CH2:17][CH:16]1[CH2:20]2>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[N:10]=[C:11]([CH3:12])[C:13]2([O:14][CH3:15])[CH:16]3[CH2:17][CH2:18][CH:19]([CH2:20]3)[C:21]12[F:22],[CH3][C]#[N+][C-]([C](=[O])[NH][CH3])[C](=[O])[O][CH3].[CH3][O][C]1=[C]([F])[CH]2[CH2][CH2][CH]1[CH2]2>>[CH3][O][C]12[C]([F])([CH]3[CH2][CH2][CH]1[CH2]3)[C]([C](=[O])[NH][CH3])([C](=[O])[O][CH3])[N]=[C]2[CH3]
691,691,751,[CH3:11][C:12]#[N+:13][C-:14]([C:15](=[O:16])[NH:17][CH3:18])[C:19](=[O:20])[O:21][CH3:22].[CH3:1][O:2][C:3]1=[C:4]([F:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2>>[CH3:1][O:2][C:3]12[C:4]([F:5])([CH:6]3[CH2:7][CH2:8][CH:9]1[CH2:10]3)[C:12]([CH3:11])=[N:13][C:14]2([C:15](=[O:16])[NH:17][CH3:18])[C:19](=[O:20])[O:21][CH3:22],water,298.15,14.5585007040024,-34.6698599098455,[CH3:11][C:12]#[N+:13][C-:14]([C:15](=[O:16])[NH:17][CH3:18])[C:19](=[O:20])[O:21][CH3:22].[CH3:1][O:2][C:3]1=[C:4]([F:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2>>[C:1](=[O:2])([C:9]1([C:11]([NH:13][CH3:6])=[O:16])[C:12]2([O:20][CH3:14])[CH:4]3[CH2:7][CH:19]([CH2:3][CH2:15]3)[C:18]2([F:5])[C:8]([CH3:10])=[N:17]1)[O:21][CH3:22],[CH3:1][NH:2][C:3](=[O:4])[C-:5]([C:6](=[O:7])[O:8][CH3:9])[N+:10]#[C:11][CH3:12].[C:13]1([F:14])=[C:20]([O:21][CH3:22])[CH:18]2[CH2:17][CH2:16][CH:15]1[CH2:19]2>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[N:10]=[C:11]([CH3:12])[C:13]2([F:14])[CH:15]3[CH2:16][CH2:17][CH:18]([CH2:19]3)[C:20]12[O:21][CH3:22],[CH3][C]#[N+][C-]([C](=[O])[NH][CH3])[C](=[O])[O][CH3].[CH3][O][C]1=[C]([F])[CH]2[CH2][CH2][CH]1[CH2]2>>[CH3][O][C]12[C]([F])([CH]3[CH2][CH2][CH]1[CH2]3)[C]([CH3])=[N][C]2([C](=[O])[NH][CH3])[C](=[O])[O][CH3]
692,692,752,[CH3:14][N-:15][O+:16]=[CH:17][c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1.[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]#[N:8])[CH:9]2[CH2:10][CH2:11][CH:12]1[CH2:13]2>>[CH3:1][NH:2][C:3](=[O:4])[C:5]12[C:6]([C:7]#[N:8])([CH:9]3[CH2:10][CH2:11][CH:12]1[CH2:13]3)[N:15]([CH3:14])[O:16][CH:17]2[c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1,water,298.15,12.3067549465253,-32.1262654780634,[CH3:14][N-:15][O+:16]=[CH:17][c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1.[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]#[N:8])[CH:9]2[CH2:10][CH2:11][CH:12]1[CH2:13]2>>[cH:1]1[cH:11][cH:12][cH:6][cH:21][c:20]1[CH:22]1[O:16][N:2]([CH3:13])[C:5]2([C:10]#[N:8])[CH:3]3[CH2:9][CH2:18][CH:19]([CH2:14]3)[C:23]21[C:17](=[O:4])[NH:15][CH3:7],[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:11]([C:12]#[N:13])[CH:9]2[CH2:8][CH2:7][CH:6]1[CH2:10]2.[N-:14]([CH3:15])[O+:16]=[CH:17][c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1>>[CH3:1][NH:2][C:3](=[O:4])[C:5]12[CH:6]3[CH2:7][CH2:8][CH:9]([CH2:10]3)[C:11]1([C:12]#[N:13])[N:14]([CH3:15])[O:16][CH:17]2[c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1,[CH3][N-][O+]=[CH][c]1[cH][cH][cH][cH][cH]1.[CH3][NH][C](=[O])[C]1=[C]([C]#[N])[CH]2[CH2][CH2][CH]1[CH2]2>>[CH3][NH][C](=[O])[C]12[C]([C]#[N])([CH]3[CH2][CH2][CH]1[CH2]3)[N]([CH3])[O][CH]2[c]1[cH][cH][cH][cH][cH]1
693,693,753,[CH3:14][N-:15][O+:16]=[CH:17][c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1.[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]#[N:8])[CH:9]2[CH2:10][CH2:11][CH:12]1[CH2:13]2>>[CH3:1][NH:2][C:3](=[O:4])[C:5]12[C:6]([C:7]#[N:8])([CH:9]3[CH2:10][CH2:11][CH:12]1[CH2:13]3)[CH:17]([c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1)[O:16][N:15]2[CH3:14],water,298.15,12.4416613070944,-32.8639589138542,[CH3:14][N-:15][O+:16]=[CH:17][c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1.[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]#[N:8])[CH:9]2[CH2:10][CH2:11][CH:12]1[CH2:13]2>>[cH:1]1[cH:3][cH:19][c:13]([CH:10]2[C:11]3([C:22]#[N:8])[C:14]([C:12](=[O:4])[NH:15][CH3:9])([N:2]([CH3:20])[O:16]2)[CH:6]2[CH2:7][CH2:5][CH:17]3[CH2:18]2)[cH:21][cH:23]1,[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:11]([C:12]#[N:13])[CH:9]2[CH2:8][CH2:7][CH:6]1[CH2:10]2.[CH:14]([c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)=[O+:21][N-:22][CH3:23]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]12[CH:6]3[CH2:7][CH2:8][CH:9]([CH2:10]3)[C:11]1([C:12]#[N:13])[CH:14]([c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)[O:21][N:22]2[CH3:23],[CH3][N-][O+]=[CH][c]1[cH][cH][cH][cH][cH]1.[CH3][NH][C](=[O])[C]1=[C]([C]#[N])[CH]2[CH2][CH2][CH]1[CH2]2>>[CH3][NH][C](=[O])[C]12[C]([C]#[N])([CH]3[CH2][CH2][CH]1[CH2]3)[CH]([c]1[cH][cH][cH][cH][cH]1)[O][N]2[CH3]
694,694,754,[CH3:15][NH:16][C:17](=[O:18])[C:19]([CH3:20])=[O+:21][O-:22].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[CH:10]2[CH2:11][CH2:12][CH:13]1[CH2:14]2>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[C:6]([C:7]([CH3:8])=[O:9])([CH:10]3[CH2:11][CH2:12][CH:13]1[CH2:14]3)[O:22][O:21][C:19]2([C:17]([NH:16][CH3:15])=[O:18])[CH3:20],water,298.15,24.9337471603589,-21.7871148351345,[CH3:15][NH:16][C:17](=[O:18])[C:19]([CH3:20])=[O+:21][O-:22].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[CH:10]2[CH2:11][CH2:12][CH:13]1[CH2:14]2>>[C:1](=[O:9])([CH3:11])[C:15]12[O:2][O:22][C:17]([CH3:7])([C:10](=[O:4])[NH:16][CH3:6])[C:13]1([C:19]([O:18][CH3:20])=[O:21])[CH:8]1[CH2:3][CH2:14][CH:12]2[CH2:5]1,[CH3:1][NH:2][C:3](=[O:4])[C:5]([CH3:6])=[O+:7][O-:8].[C:9]1([C:10]([CH3:11])=[O:12])=[C:18]([C:19](=[O:20])[O:21][CH3:22])[CH:16]2[CH2:15][CH2:14][CH:13]1[CH2:17]2>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([CH3:6])[O:7][O:8][C:9]2([C:10]([CH3:11])=[O:12])[CH:13]3[CH2:14][CH2:15][CH:16]([CH2:17]3)[C:18]12[C:19](=[O:20])[O:21][CH3:22],[CH3][NH][C](=[O])[C]([CH3])=[O+][O-].[CH3][O][C](=[O])[C]1=[C]([C]([CH3])=[O])[CH]2[CH2][CH2][CH]1[CH2]2>>[CH3][O][C](=[O])[C]12[C]([C]([CH3])=[O])([CH]3[CH2][CH2][CH]1[CH2]3)[O][O][C]2([C]([NH][CH3])=[O])[CH3]
695,695,755,[CH3:15][NH:16][C:17](=[O:18])[C:19]([CH3:20])=[O+:21][O-:22].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[CH:10]2[CH2:11][CH2:12][CH:13]1[CH2:14]2>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[C:6]([C:7]([CH3:8])=[O:9])([CH:10]3[CH2:11][CH2:12][CH:13]1[CH2:14]3)[C:19]([C:17]([NH:16][CH3:15])=[O:18])([CH3:20])[O:21][O:22]2,water,298.15,17.1851869758242,-24.1746450549412,[CH3:15][NH:16][C:17](=[O:18])[C:19]([CH3:20])=[O+:21][O-:22].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[CH:10]2[CH2:11][CH2:12][CH:13]1[CH2:14]2>>[CH:1]12[C:3]3([C:6]([CH3:11])=[O:21])[C:8]([CH3:14])([C:19](=[O:4])[NH:16][CH3:15])[O:2][O:18][C:20]3([C:5](=[O:9])[O:22][CH3:13])[CH:12]([CH2:10][CH2:7]1)[CH2:17]2,[CH3:1][NH:2][C:3](=[O:4])[C:5]([CH3:6])=[O+:7][O-:8].[C:9]1([C:10](=[O:11])[O:12][CH3:13])=[C:19]([C:20]([CH3:21])=[O:22])[CH:17]2[CH2:16][CH2:15][CH:14]1[CH2:18]2>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([CH3:6])[O:7][O:8][C:9]2([C:10](=[O:11])[O:12][CH3:13])[CH:14]3[CH2:15][CH2:16][CH:17]([CH2:18]3)[C:19]12[C:20]([CH3:21])=[O:22],[CH3][NH][C](=[O])[C]([CH3])=[O+][O-].[CH3][O][C](=[O])[C]1=[C]([C]([CH3])=[O])[CH]2[CH2][CH2][CH]1[CH2]2>>[CH3][O][C](=[O])[C]12[C]([C]([CH3])=[O])([CH]3[CH2][CH2][CH]1[CH2]3)[C]([C]([NH][CH3])=[O])([CH3])[O][O]2
696,696,756,[CH3:11][NH:12][C:13](=[O:14])[N-:15][N+:16]([CH3:17])=[CH:18][C:19](=[O:20])[O:21][CH3:22].[CH3:1][O:2][C:3]1=[C:4]([F:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH3:1][O:2][C:3]12[C:4]([F:5])([CH:6]3[CH:7]=[CH:8][CH:9]1[O:10]3)[CH:18]([C:19](=[O:20])[O:21][CH3:22])[N:16]([CH3:17])[N:15]2[C:13]([NH:12][CH3:11])=[O:14],water,298.15,21.9702252085103,-41.5337783735277,[CH3:11][NH:12][C:13](=[O:14])[N-:15][N+:16]([CH3:17])=[CH:18][C:19](=[O:20])[O:21][CH3:22].[CH3:1][O:2][C:3]1=[C:4]([F:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[C:1]12([O:20][CH3:22])[CH:6]3[CH:11]=[CH:4][CH:13]([C:8]1([F:5])[CH:9]([C:17](=[O:2])[O:10][CH3:19])[N:12]([CH3:18])[N:15]2[C:3](=[O:14])[NH:16][CH3:7])[O:21]3,[CH3:1][NH:2][C:3](=[O:4])[N-:5][N+:6]([CH3:7])=[CH:8][C:9](=[O:10])[O:11][CH3:12].[C:13]1([F:14])=[C:20]([O:21][CH3:22])[CH:18]2[CH:17]=[CH:16][CH:15]1[O:19]2>>[CH3:1][NH:2][C:3](=[O:4])[N:5]1[N:6]([CH3:7])[CH:8]([C:9](=[O:10])[O:11][CH3:12])[C:13]2([F:14])[CH:15]3[CH:16]=[CH:17][CH:18]([O:19]3)[C:20]12[O:21][CH3:22],[CH3][NH][C](=[O])[N-][N+]([CH3])=[CH][C](=[O])[O][CH3].[CH3][O][C]1=[C]([F])[CH]2[CH]=[CH][CH]1[O]2>>[CH3][O][C]12[C]([F])([CH]3[CH]=[CH][CH]1[O]3)[CH]([C](=[O])[O][CH3])[N]([CH3])[N]2[C]([NH][CH3])=[O]
697,697,757,[CH3:11][NH:12][C:13](=[O:14])[N-:15][N+:16]([CH3:17])=[CH:18][C:19](=[O:20])[O:21][CH3:22].[CH3:1][O:2][C:3]1=[C:4]([F:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH3:1][O:2][C:3]12[C:4]([F:5])([CH:6]3[CH:7]=[CH:8][CH:9]1[O:10]3)[N:15]([C:13]([NH:12][CH3:11])=[O:14])[N:16]([CH3:17])[CH:18]2[C:19](=[O:20])[O:21][CH3:22],water,298.15,12.867385736972,-48.3692879709998,[CH3:11][NH:12][C:13](=[O:14])[N-:15][N+:16]([CH3:17])=[CH:18][C:19](=[O:20])[O:21][CH3:22].[CH3:1][O:2][C:3]1=[C:4]([F:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH:1]1=[CH:19][CH:13]2[O:20][CH:18]1[C:4]1([O:14][CH3:11])[CH:3]([C:8](=[O:2])[O:10][CH3:7])[N:15]([CH3:17])[N:12]([C:9]([NH:16][CH3:6])=[O:21])[C:22]12[F:5],[CH3:1][NH:2][C:3](=[O:4])[N-:5][N+:6]([CH3:7])=[CH:8][C:9](=[O:10])[O:11][CH3:12].[C:13]1([O:14][CH3:15])=[C:21]([F:22])[CH:19]2[CH:18]=[CH:17][CH:16]1[O:20]2>>[CH3:1][NH:2][C:3](=[O:4])[N:5]1[N:6]([CH3:7])[CH:8]([C:9](=[O:10])[O:11][CH3:12])[C:13]2([O:14][CH3:15])[CH:16]3[CH:17]=[CH:18][CH:19]([O:20]3)[C:21]12[F:22],[CH3][NH][C](=[O])[N-][N+]([CH3])=[CH][C](=[O])[O][CH3].[CH3][O][C]1=[C]([F])[CH]2[CH]=[CH][CH]1[O]2>>[CH3][O][C]12[C]([F])([CH]3[CH]=[CH][CH]1[O]3)[N]([C]([NH][CH3])=[O])[N]([CH3])[CH]2[C](=[O])[O][CH3]
698,698,758,[CH3:11][NH:12][C:13](=[O:14])[N-:15][N+:16]([CH3:17])=[CH:18][C:19](=[O:20])[O:21][CH3:22].[CH3:1][O:2][C:3]1=[C:4]([F:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH3:1][O:2][C:3]1=[C:4]([F:5])[CH:6]2[CH:7]3[CH:8]([CH:9]1[O:10]2)[N:15]([C:13]([NH:12][CH3:11])=[O:14])[N:16]([CH3:17])[CH:18]3[C:19](=[O:20])[O:21][CH3:22],water,298.15,17.4715267089038,-43.0253583286619,[CH3:11][NH:12][C:13](=[O:14])[N-:15][N+:16]([CH3:17])=[CH:18][C:19](=[O:20])[O:21][CH3:22].[CH3:1][O:2][C:3]1=[C:4]([F:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH:1]12[CH:8]([N:16]([C:7](=[O:10])[NH:15][CH3:9])[N:12]([CH3:17])[CH:19]1[C:11]([O:2][CH3:4])=[O:21])[CH:22]1[C:3]([O:14][CH3:18])=[C:6]([F:5])[CH:13]2[O:20]1,[CH3:1][NH:2][C:3](=[O:4])[N-:5][N+:21](=[CH:16][C:17](=[O:18])[O:19][CH3:20])[CH3:22].[CH:6]1=[CH:15][CH:9]2[O:8][CH:7]1[C:12]([O:13][CH3:14])=[C:10]2[F:11]>>[CH3:1][NH:2][C:3](=[O:4])[N:5]1[CH:6]2[CH:7]3[O:8][CH:9]([C:10]([F:11])=[C:12]3[O:13][CH3:14])[CH:15]2[CH:16]([C:17](=[O:18])[O:19][CH3:20])[N:21]1[CH3:22],[CH3][NH][C](=[O])[N-][N+]([CH3])=[CH][C](=[O])[O][CH3].[CH3][O][C]1=[C]([F])[CH]2[CH]=[CH][CH]1[O]2>>[CH3][O][C]1=[C]([F])[CH]2[CH]3[CH]([CH]1[O]2)[N]([C]([NH][CH3])=[O])[N]([CH3])[CH]3[C](=[O])[O][CH3]
699,699,759,[CH3:11][NH:12][C:13](=[O:14])[N-:15][N+:16]([CH3:17])=[CH:18][C:19](=[O:20])[O:21][CH3:22].[CH3:1][O:2][C:3]1=[C:4]([F:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH3:1][O:2][C:3]1=[C:4]([F:5])[CH:6]2[CH:7]3[CH:8]([CH:9]1[O:10]2)[CH:18]([C:19](=[O:20])[O:21][CH3:22])[N:16]([CH3:17])[N:15]3[C:13]([NH:12][CH3:11])=[O:14],water,298.15,16.9119345763355,-44.1604230489596,[CH3:11][NH:12][C:13](=[O:14])[N-:15][N+:16]([CH3:17])=[CH:18][C:19](=[O:20])[O:21][CH3:22].[CH3:1][O:2][C:3]1=[C:4]([F:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH:1]12[O:14][CH:3]([CH:6]3[N:15]([C:4]([NH:12][CH3:11])=[O:20])[N:16]([CH3:7])[CH:13]([C:9]([O:2][CH3:18])=[O:21])[CH:19]13)[C:17]([F:5])=[C:22]2[O:10][CH3:8],[CH3:1][NH:2][C:3](=[O:4])[N-:5][N+:21](=[CH:16][C:17](=[O:18])[O:19][CH3:20])[CH3:22].[CH:6]1=[CH:15][CH:9]2[O:8][CH:7]1[C:13]([F:14])=[C:10]2[O:11][CH3:12]>>[CH3:1][NH:2][C:3](=[O:4])[N:5]1[CH:6]2[CH:7]3[O:8][CH:9]([C:10]([O:11][CH3:12])=[C:13]3[F:14])[CH:15]2[CH:16]([C:17](=[O:18])[O:19][CH3:20])[N:21]1[CH3:22],[CH3][NH][C](=[O])[N-][N+]([CH3])=[CH][C](=[O])[O][CH3].[CH3][O][C]1=[C]([F])[CH]2[CH]=[CH][CH]1[O]2>>[CH3][O][C]1=[C]([F])[CH]2[CH]3[CH]([CH]1[O]2)[CH]([C](=[O])[O][CH3])[N]([CH3])[N]3[C]([NH][CH3])=[O]
700,700,761,[CH3:11][c-:12]1[o+:13][c:14]([C:15]#[N:16])[o:17][c:18]1=[O:19].[CH3:1][O:2][C:3]1=[C:4]([Br:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2>>[CH3:1][O:2][C:3]12[C:4]([Br:5])([CH:6]3[CH2:7][CH2:8][CH:9]1[CH2:10]3)[C:12]1([CH3:11])[O:13][C:14]2([C:15]#[N:16])[O:17][C:18]1=[O:19],water,298.15,11.4485074973035,-31.1291162180919,[CH3:11][c-:12]1[o+:13][c:14]([C:15]#[N:16])[o:17][c:18]1=[O:19].[CH3:1][O:2][C:3]1=[C:4]([Br:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2>>[C:1]([C:12]12[O:2][C:18](=[O:17])[C:15]([CH3:8])([C:6]3([Br:5])[CH:11]4[CH2:7][CH:4]([CH2:9][CH2:10]4)[C:14]31[O:13][CH3:3])[O:19]2)#[N:16],[CH3:1][O:2][C:3]1=[C:9]([Br:10])[CH:7]2[CH2:6][CH2:5][CH:4]1[CH2:8]2.[c-:11]1([CH3:12])[o+:13][c:14]([C:15]#[N:16])[o:17][c:18]1=[O:19]>>[CH3:1][O:2][C:3]12[CH:4]3[CH2:5][CH2:6][CH:7]([CH2:8]3)[C:9]1([Br:10])[C:11]1([CH3:12])[O:13][C:14]2([C:15]#[N:16])[O:17][C:18]1=[O:19],[CH3][c-]1[o+][c]([C]#[N])[o][c]1=[O].[CH3][O][C]1=[C]([Br])[CH]2[CH2][CH2][CH]1[CH2]2>>[CH3][O][C]12[C]([Br])([CH]3[CH2][CH2][CH]1[CH2]3)[C]1([CH3])[O][C]2([C]#[N])[O][C]1=[O]
701,701,762,[CH3:11][c-:12]1[o+:13][c:14]([C:15]#[N:16])[o:17][c:18]1=[O:19].[CH3:1][O:2][C:3]1=[C:4]([Br:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2>>[CH3:1][O:2][C:3]12[C:4]([Br:5])([CH:6]3[CH2:7][CH2:8][CH:9]1[CH2:10]3)[C:14]1([C:15]#[N:16])[O:13][C:12]2([CH3:11])[C:18](=[O:19])[O:17]1,water,298.15,7.348768717391,-30.4624937224035,[CH3:11][c-:12]1[o+:13][c:14]([C:15]#[N:16])[o:17][c:18]1=[O:19].[CH3:1][O:2][C:3]1=[C:4]([Br:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2>>[C:1]12([C:6]#[N:16])[C:12]3([Br:5])[C:8]([O:19][CH3:3])([C:7]([CH3:18])([C:10](=[O:2])[O:17]1)[O:13]2)[CH:11]1[CH2:4][CH:14]3[CH2:9][CH2:15]1,[CH3:1][O:2][C:3]1=[C:9]([Br:10])[CH:7]2[CH2:6][CH2:5][CH:4]1[CH2:8]2.[c:11]1([C:12]#[N:13])[o:14][c:15](=[O:16])[c-:17]([CH3:18])[o+:19]1>>[CH3:1][O:2][C:3]12[CH:4]3[CH2:5][CH2:6][CH:7]([CH2:8]3)[C:9]1([Br:10])[C:11]1([C:12]#[N:13])[O:14][C:15](=[O:16])[C:17]2([CH3:18])[O:19]1,[CH3][c-]1[o+][c]([C]#[N])[o][c]1=[O].[CH3][O][C]1=[C]([Br])[CH]2[CH2][CH2][CH]1[CH2]2>>[CH3][O][C]12[C]([Br])([CH]3[CH2][CH2][CH]1[CH2]3)[C]1([C]#[N])[O][C]2([CH3])[C](=[O])[O]1
702,702,763,[CH3:14][NH:15][C:16](=[O:17])[C:18]([CH3:19])=[NH+:20][CH-:21][C:22]#[N:23].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]#[N:8])[CH:9]2[CH:10]=[CH:11][CH:12]1[O:13]2>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[C:6]([C:7]#[N:8])([CH:9]3[CH:10]=[CH:11][CH:12]1[O:13]3)[C:18]([C:16]([NH:15][CH3:14])=[O:17])([CH3:19])[NH:20][CH:21]2[C:22]#[N:23],water,298.15,5.07294205982109,-29.0001586620165,[CH3:14][NH:15][C:16](=[O:17])[C:18]([CH3:19])=[NH+:20][CH-:21][C:22]#[N:23].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]#[N:8])[CH:9]2[CH:10]=[CH:11][CH:12]1[O:13]2>>[C:1]([CH:6]1[NH:8][C:5]([C:10](=[O:2])[NH:23][CH3:22])([CH3:19])[C:21]2([C:11]#[N:20])[CH:9]3[CH:7]=[CH:16][CH:3]([C:12]12[C:14]([O:4][CH3:18])=[O:17])[O:13]3)#[N:15],[CH3:1][NH:2][C:3](=[O:4])[C:5]([CH3:6])=[NH+:7][CH-:8][C:9]#[N:10].[C:11]1([C:12](=[O:13])[O:14][CH3:15])=[C:21]([C:22]#[N:23])[CH:19]2[CH:18]=[CH:17][CH:16]1[O:20]2>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([CH3:6])[NH:7][CH:8]([C:9]#[N:10])[C:11]2([C:12](=[O:13])[O:14][CH3:15])[CH:16]3[CH:17]=[CH:18][CH:19]([O:20]3)[C:21]12[C:22]#[N:23],[CH3][NH][C](=[O])[C]([CH3])=[NH+][CH-][C]#[N].[CH3][O][C](=[O])[C]1=[C]([C]#[N])[CH]2[CH]=[CH][CH]1[O]2>>[CH3][O][C](=[O])[C]12[C]([C]#[N])([CH]3[CH]=[CH][CH]1[O]3)[C]([C]([NH][CH3])=[O])([CH3])[NH][CH]2[C]#[N]
703,703,764,[CH3:14][NH:15][C:16](=[O:17])[C:18]([CH3:19])=[NH+:20][CH-:21][C:22]#[N:23].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]#[N:8])[CH:9]2[CH:10]=[CH:11][CH:12]1[O:13]2>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]#[N:8])[CH:9]2[CH:10]3[CH:11]([CH:12]1[O:13]2)[C:18]([C:16]([NH:15][CH3:14])=[O:17])([CH3:19])[NH:20][CH:21]3[C:22]#[N:23],water,298.15,11.7658156800983,-47.0644906746756,[CH3:14][NH:15][C:16](=[O:17])[C:18]([CH3:19])=[NH+:20][CH-:21][C:22]#[N:23].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]#[N:8])[CH:9]2[CH:10]=[CH:11][CH:12]1[O:13]2>>[CH:1]12[CH:10]3[CH:7]([CH:9]([C:14]([C:5]([O:4][CH3:22])=[O:13])=[C:12]1[C:3]#[N:15])[O:17]2)[C:18]([C:6](=[O:2])[NH:8][CH3:11])([CH3:19])[NH:23][CH:16]3[C:21]#[N:20],[CH3:1][NH:2][C:3](=[O:4])[C:5]([CH3:6])=[NH+:7][CH-:8][C:9]#[N:10].[CH:11]1=[CH:23][CH:14]2[O:13][CH:12]1[C:20]([C:21]#[N:22])=[C:15]2[C:16](=[O:17])[O:18][CH3:19]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([CH3:6])[NH:7][CH:8]([C:9]#[N:10])[CH:11]2[CH:12]3[O:13][CH:14]([C:15]([C:16](=[O:17])[O:18][CH3:19])=[C:20]3[C:21]#[N:22])[CH:23]12,[CH3][NH][C](=[O])[C]([CH3])=[NH+][CH-][C]#[N].[CH3][O][C](=[O])[C]1=[C]([C]#[N])[CH]2[CH]=[CH][CH]1[O]2>>[CH3][O][C](=[O])[C]1=[C]([C]#[N])[CH]2[CH]3[CH]([CH]1[O]2)[C]([C]([NH][CH3])=[O])([CH3])[NH][CH]3[C]#[N]
